CLUE,ANS,POS,FOUND IN
Muse of epic poetry ,calliope,2,Calliope: Ancient Greeks considered Calliope to be the muse specifically dedicated to epic or heroic kings and poets
Quantity of unfinished work ,backlog,6,Backlogged duties
Plant fibre ,cotton,8,"Crop residue (e.g., cotton stalks)"
Trapped ,snared,1,Ensnared
Pot and drum ,kettle,5,Kettle drum (tuned to produce deep sounds)
Family ,kin,1,Kinfolk
Performance of music by a soloist ,recital,11,Recitalist
Polish composer of much piano music ,chopin,4,"He performed throughout the country, garnering fame for his unparalleled technique, emotive interpretation of compositions by great masters like Beethoven and Chopin, and breathtaking original piano works that showcased his individuality as an artist."
Film ,movie,2,Movie theater
Part of an ear,lobe,4,Earlobe
Agreement ,accord,1,Accordance
Juvenile,teenage,19,Teenager-like (implying behaviors or attributes commonly associated with teens; more colloquial and less formal than some of the other terms)
Tight-fisted person ,miser,5,Miserly
Suave,urbane,15,"Nonchalantly urbane: Polite, cultured, and stylish without appearing self-conscious or pretense."
Move downwards ,descend,1,Descending staircase
eg the Scillies ,isles,1,Western Isles
