CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,1
Ignored ,neglected,3
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,1
Land covered with trees ,forest,1
Woodland god ,satyr,7
Bay State ,massachusetts,1
Cleaning implement ,mop,2
Not achieving one's aim ,unsuccessful,10
Fell asleep ,nodded off,3
Leg joint,knee,2
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,6
Materialise ,appear,2
"High-pitched, piercing ",shrill,2
