CLUE,ANS,POS
Peered-through aperture ,peephole,3
Scornful,derisive,2
Currency collector ,numismatist,2
Birthplace of Mohammed ,mecca,1
Consuming food ,eating,1
Light evening meal ,supper,2
"Hole, opening ",aperture,2
"Rapt, immersed ",engrossed,1
Swift ,rapid,2
Mark of an injury,scar,9
Happen to ,befall,2
Notorious 19th century Irish-Australian bushranger ,ned kelly,1
Mute ,silent,1
Untruths ,lies,4
Copy ,reproduction,8
One who tells porkies,fibber,3
Exercising caution ,careful,2
Hairy spider,tarantula,1
Raptor's claw ,talon,1
A man mighty in battle ,warrior,1
Formal talk ,lecture,7
Deep red colour ,crimson,1
Busy time for travel ,rush hour,1
Reasonable ,rational,6
