CLUE,ANS,POS,FOUND IN
Dirge ,lament,2,Lamentation
Sweet ,dulcet,31,Dulcet (adj.) – sweet and soothing (often used ironically).
Building for travellers ,hotel,8,Bedroom hotel
Impale ,transfix,5,"Transfix (to hold fast, often metapeblically, as if impaled)"
Irish police ,garda,1,Garda Síochána
Merited ,just,2,Justified
Science of controlled breeding ,eugenics,1,It's important to note that eugenics has a controversial history and its application in the past has led to numerous ethical breaches
Vegetable resembling celery,fennel,1,"Fennel - with a similar appearance, especially when raw."
Chrysler Building city,new york,1,New York (Chrysler Building is located in NYC)
Woman's garment,blouse,4,Blouse – a loose-fitting upper garment that is usually not tailored tightly to the body like a shirt.
Having the right ,entitled,8,Entitled (having a legal right to certain benefits)
