CLUE,ANS,POS
Plenty -- containers ,bags,6
Reciting the letters of a word ,spelling,8
Use up,exhaust,1
Devout follower,disciple,2
Submarine missile,trident,16
Situation from which no progress can be made ,deadlock,1
Expelled immigrant ,deportee,5
Make more comprehensible,clarify,1
Shade of brown ,sepia,10
Wriggle as in embarrassment ,squirm,1
Cricket honour in the fire ,ashes,2
Alehouse,tavern,1
"Small, wild US horse",mustang,1
Glowing particles for a colloquial radio operator ,sparks,1
Simple song or poem ,ballad,6
Throw ,fling,7
Strongly want ,desire,1
Stone pillar tapering towards a point ,obelisk,1
Foreign lodger doing housework,au pair,2
Person who steals things ,thief,1
Raised platform ,dais,1
A sailor's traditional song ,shanty,1
"'Showing the way, out in front (7)' ",leading,2
Scottish island,skye,20
Drivel ,gibberish,12
Plunge ,dive,1
Smart or shrewd ,clever,1
Connection ,link,1
Resign ,quit,1
"Chest bones, may be floating ",ribs,1
Parade ,march,1
Entourage ,retinue,17
