CLUE,ANS,POS
Patch up or renovate ,revamp,3
Like no other ,unique,1
"Gas, O ",oxygen,1
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,2
Madness ,insanity,1
Latticework to support plants ,trellis,1
Insanity ,madness,1
Percussion instrument ,marimba,2
Greek waters ,ionian sea,3
Room at the bottom ,basement,1
Examine (quickly) ,scan,1
Dairy product ,cheese,5
"Flourish, do well ",prosper,2
Understanding ,enlightenment,13
Material for pottery ,clay,1
Large ocean fish ,marlin,11
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
