CLUE,ANS,POS
Showed amusement ,laughed,5
Plan of campaign ,strategy,1
Cycling arena,velodrome,1
One has great sensitivity to beauty,aesthete,1
Nocturnal bird ,owl,1
Rarely,seldom,4
Braids ,plaits,1
Edible crustacean ,shrimp,1
Madagascan primate ,lemur,1
"Pest, pain in the neck ",nuisance,1
Justice should hold these evenly ,scales,2
Fit,healthy,11
Children's equestrian event ,gymkhana,1
Conceivable,possible,1
European language ,czech,14
Straight ,direct,1
Conversion to a particular measurement system ,metrication,1
A therapeutic hot spring ,spa,2
Company emblem ,logo,1
Post; armour ,mail,2
Contagious skin infection,scabies,3
"Dangers, risks ",perils,3
Alga ,seaweed,2
Make more attractive,enhance,2
