CLUE,ANS,POS,FOUND IN
Caviar fish ,sturgeon,1,"Sturgeon - A large fish species known for producing caviar, especially Beluga and Sevruga sturgeon."
Small outpost of families ,settlement,1,"Hamlet - A small settlement or village with few inhabitants, often inhabited by extended family groups."
London terminus ,euston,15,"Euston Station (though it's not the primary terminus, some long-distance services end here)"
German cherry brandy ,kirsch,1,"Kirschwasser - A traditional German cherry spirit, often used to flavor various desserts and cocktails."
"Eg, seaweed ",alga,2,Algae
Spanish fizz,cava,1,"Cava - Sparkling wine made in Spain, particularly from the Penedès region where it's famous."
Sole ,only,1,"Sole (fish) - A flat-bodied fish, commonly known as flounder or sole, found in shallow waters."
At some time afterwards ,later,3,Later on
It's used by a conductor and a policeman ,baton,1,"Baton - A conductor uses this to direct musicians, while a police officer may use it as a baton for crowd control in some jurisdictions."
Skinflint ,miser,5,Miserly
Dassie ,hyrax,4,Dassie rat - Also known as a rock hyrax
Big brass instrument ,tuba,8,Wagner Tuba
