CLUE,ANS,POS
"Intermission, during a play say ",interval,4
Protein (catalyst) ,enzyme,9
Homeric legendary island of King Odysseus ,ithaca,1
Of the immediate past ,recent,1
Upper-body armour piece ,cuirass,8
Deficient,lacking,1
Flat-topped height ,plateau,1
Offspring of two different species ,hybrid,1
Enquire,ask,1
"Funny, droll ",comic,4
Medicine for constipation ,laxative,5
"Detect, be aware of ",sense,7
Heinous deed ,atrocity,1
A bag for schoolbooks ,satchel,7
Bunches ,clusters,6
Exhibit ,showcase,4
Artificial fibre ,nylon,4
