CLUE,ANS,POS
Deferred ,delayed,2
Summit ,apex,2
"Maxim, self-evident truth ",axiom,3
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,14
"Advised or instructed, like barrister ",briefed,16
"Instructions, commands",orders,1
Irrational fears ,phobias,1
Relieving pain,analgesic,1
Branch of maths ,geometry,3
Wheat-like cereal ,rye,3
Specimen ,example,2
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,1
"Intimidating, discouraging ",daunting,5
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,2
