CLUE,ANS,POS
"Happy, often delusively ",blissful,1
Slightly drunk ,tipsy,1
Organ of vision ,eye,1
Private in the British Royal Engineers ,sapper,1
Make up one's mind ,decide,1
"Persecute, come down heavy on ",oppress,1
A small biting fly ,gnat,3
Spoken - examination,oral,2
Obstruct ,block,1
Irritable - smart ,snappy,4
Settled conclusively ,resolved,2
English royal dynasty,tudor,2
Midday ,noon,1
Colour between red and blue ,violet,4
Lack of courtesy ,rudeness,1
Symbol or emblem used by organisation ,logo,1
Arid area of sand ,desert,1
Slight hint or suspicion ,inkling,18
High-flyer in Greek mythology ,icarus,1
Stall at fair or market,booth,1
Naughty ,impish,3
Fundamental nature ,essence,1
Type of breakfast cereal ,muesli,8
Skull of a vertebrate ,cranium,1
Precipitation ,rain,1
Astonishment ,surprise,13
Brave ,valiant,2
Detective ,sleuth,2
Unmoving ,static,3
Risk taker ,gambler,4
Speaking only one language,monoglot,1
