CLUE,ANS,POS
Talon ,claw,1
Incapable of motion ,immobile,1
Young horse ,colt,2
Showy flower ,orchid,1
"Deadlock, stalemate",impasse,1
Genuflect,kneel,1
Spoil ,mar,1
Teesside town ,middlesbrough,1
"A powerful explosive, initially ",tnt,2
Night-flying insect ,moth,1
Spiny succulent ,cactus,1
Imaginary place of great wealth and opportunity ,el dorado,3
Place for steam treatment ,turkish bath,16
Cosmos ,universe,1
Cordial,warm,2
"Detached, kept apart ",isolated,5
Claw ,talon,2
"Tall building of offices, flats ",tower block,8
Carnivorous large cat,tiger,2
