CLUE,ANS,POS
Confess and permit entrance ,admit,7
"Feature, quality ",characteristic,1
Seaweed ,kelp,2
Immature state ,childhood,3
Viper ,adder,2
S African currency ,rand,1
Kenyan capital ,nairobi,1
From one side to another,across,2
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
"Turn to (for information, authorisation etc)",refer,2
Hollow (in a wall) ,recess,8
Andean beast of burden ,llama,1
Unwillingness to respect the views of others ,intolerance,2
Great fear,terror,1
Suntanning ,bronzing,1
Universe ,cosmos,1
Supply water to fields etc ,irrigate,1
