CLUE,ANS,POS
Study of birds ,ornithology,1
Force that produces rotation ,torque,1
Snow leopard ,ounce,16
"Brilliant, fantastic ",superb,3
Turkic language ,tatar,17
Without equal,nonpareil,19
Sequences of instructions to computers ,programs,2
Horse's gait - extreme leftist,trot,2
Tale ,yarn,6
Spanish peninsula ,iberia,1
Outlook,prospect,1
Course of action ,policy,6
Hindu ascetic ,yogi,3
Substance sealed in container and released as fine spray ,aerosol,1
Night birds ,owls,1
Affronted ,insulted,5
Plaything ,toy,1
Light-hearted friendly talk ,banter,3
Circular frame with spokes,wheel,1
A landed estate ,demesne,19
Yield - gain,profit,12
Rigorous ,stringent,18
Unifying idea ,theme,2
Fear ,terror,4
Carve ,engrave,3
