CLUE,ANS,POS
Cease ,stop,1
Home designer ,interior decorator,1
Totally ,utterly,2
Nun's title ,sister,1
Thin and metallic in sound ,tinny,1
Sat or lay with limbs stretched out ,sprawled,5
Hitchcock's speciality ,suspense,1
"Solicitor, for example ",lawyer,1
Stood against a force,resisted,1
One eighth of a gallon ,pint,1
In lazy fashion ,idly,6
Diddly-squat ,zilch,3
Impromptu ,unscripted,14
"Unpredictable, temperamental",erratic,8
Of cattle ,bovine,1
Unmarried man ,bachelor,1
Building with many storeys,high-rise,2
Wooden or wire barrier ,fence,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,3
