CLUE,ANS,POS
Storyline or piece of land ,plot,1
Reproductive cells,ova,3
Indicator on score of musical rhythm ,time signature,10
Odd - nuts,eccentric,6
Taken without the owner's consent ,stolen,1
"'Sadness, grief (6)' ",sorrow,2
(Room for) gathering of distinguished people ,salon,20
Flaming ,blazing,1
Small hand tool used for gripping ,tweezers,14
"Informally, an eccentric or very strange person ",weirdo,6
Having put down roots,settled,5
Having no function ,useless,3
Son or daughter ,child,2
Temple of all the gods ,pantheon,1
Knave ,rogue,1
New Zealand bird ,kiwi,1
(Make) a rattling noise ,clatter,1
Enlist ,sign up,3
Church bench ,pew,1
Motor vehicles for heavy goods ,lorries,1
