CLUE,ANS,POS,FOUND IN
Step on ladder ,rung,2,Ascending rungs
Fully grown ,mature,1,Matured
Fabric made from silky hair of angora goat ,mohair,21,"Silk is produced by silkworm larvae (silk worm), while the hair of angora goats is known as mohair"
Call before a court to answer an indictment ,arraign,2,Arraignment
Take a loan of ,borrow,1,Borrow funds
A rugby score ,try,1,"Try: In rugby, a try is the primary method of scoring points, achieved by grounding the ball in the opponent's in-goal area"
Shouts of approval ,cheers,3,Enthusiastic cheers
Wickedness ,evil,13,Evil doings
Reconnaissance unit ,patrol,4,Patrol group
Impetuous ,rash,12,Brash or bold behavior
Ditty,song,1,Song-like melody or tune
Opera by Bizet ,carmen,1,"Carmen - A passionate and tragic tale set in Spain that explores themes of love, jealousy, and freedom."
Complete outfit - group of musicians,ensemble,1,Harmonious ensemble
Chirp ,peep,9,Pipit peep
"Bob -, Blowin' in the Wind singer ",dylan,1,Bob Dylan
Units of heat from gas ,therms,7,"Therms: An imperial-derived measure related to heating capacity commonly applied within the United States, particularly for natural gas usage."
Not having ,without,16,"Absence of a specific characteristic or quality (e.g., left without an inherent talent)"
