CLUE,ANS,POS
"Amount, aggregate ",sum,4
Barred enclosure for animals ,cage,1
Mischievous fairy ,pixie,1
Least powerful ,weakest,1
"Canted, angled ",tilted,2
Expressive movements ,gestures,1
Leafy dishes ,salads,1
Changes from one position to another ,shifts,2
Intoxicating drink ,alcohol,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,1
Vegetable or fruit mixtures ,salads,1
Smell ,reek,7
Probity ,righteousness,8
Prison accommodation,cell,1
Puts off till a later time,defers,3
Song from an opera ,aria,1
The Red Planet ,mars,1
