CLUE,ANS,POS
Place of worship,temple,3
Self-service meal,buffet,4
Class of animal including spiders and scorpions ,arachnid,1
Threadlike strands growing from the skin ,hair,1
Type of fastening - on/off key,toggle,1
"Ancient Asian city, now in Jordan ",petra,2
Pulchritude,beauty,4
Took a loan of ,borrowed,1
Natural gift ,talent,12
Treatment centre ,clinic,8
State of southern US ,alabama,1
Fairground's pink confection,candy floss,1
"Jeffrey, bowman? ",archer,1
Hoodlum ,thug,10
Haunt -- preoccupy ,obsess,10
"Implement for writing, drawing etc",pencil,4
Means of detecting and locating distant objects,radar,2
Judging panel ,jury,1
