CLUE,ANS,POS,FOUND IN
Animal trail,spoor,14,Tracking spoor
Large spade ,shovel,1,Shovelhead
Large strong bags,sacks,2,Haversacks
Highest mountain in Wales ,snowdon,1,It is located in Gwynedd and forms part of the Snowdon massif within Snowdonia National Park
Fleur-de-lis ,lily,1,"The term itself originates from the Old French 'flor de lut,' which means 'flower of the lily.' It's made up of three petals and two stamen and is often associated with purity due to its resemblance to a blooming flower."
Perform exceptionally ,excel,17,Professional excellence
Thin mortar for filling building joints etc,grout,5,"Grout (for smaller gaps, as opposed to thinset)"
eg Pooh ,bear,14,Blustering Bear
Spike on plant ,thorn,1,Thorny
Swarming (with) ,teeming,2,Teeming with insects
Width of pans ,span,6,Baking dish span
Sound like hostile or angry dog,growl,2,Growling aggressively
Garments ,clothing,12,Habit-wear (antiquated term for clothing worn as part of one's attire)
Smoking accessory,lighter,2,Lighter fluid
Awake from sleep ,arouse,3,Aroused
Mass of something large,bulk,14,Titanic bulk
Horse's head in chess ,knight,2,Knight forking
