CLUE,ANS,POS
"Discovering, finding out ",learning,13
Set of rungs ,ladder,1
Circus MC ,ringmaster,7
"Fuse, combine",coalesce,12
Page or foliage ,leaf,1
Up to (a time) ,until,16
Motherly ,maternal,16
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,3
Royal house ,tudor,8
Expresses approval ,commends,2
Command for tidiness ,order,7
"Acute viral disease, technical name variola",smallpox,1
Stimulus ,spur,12
Room warmer ,heater,1
European country,france,9
Judge of artistic works ,critic,1
Soundless ,silent,1
Voted in ,elected,1
"Part, share ",portion,1
Strong building material ,concrete,1
Division of company ,department,1
Fishing boat ,trawler,8
Association of sports teams ,league,1
Alone ,unaccompanied,13
Excessive utilisation,overuse,1
Group of players ,team,1
