CLUE,ANS,POS
Stay on ,remain,5
Be in accord,agree,1
Hungarian stew ,goulash,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,19
Wooden hammer ,mallet,1
Crown or headband as sign of sovereignty ,diadem,3
The defendant ,accused,1
"Fabric, material ",textile,2
Put up with ,tolerate,2
Distance from equator measured in degrees ,latitude,1
Little Bighorn general ,custer,3
Annoy or irritate ,irk,1
Improvement in quality ,enhancement,1
Good enough ,adequate,2
Economical -- rubbishy ,cheap,1
South American river ,amazon,1
Oily ,greasy,2
A facial twitch ,tic,3
Fragrance,aroma,2
Old ,ancient,1
