CLUE,ANS,POS,FOUND IN
Food grain ,cereal,1,Cereal crop
Means of help in project ,resource,5,Skilled consultant or expert resource
(Of show) performed by a single person ,one-man,13,One-man show
Cavity in head ,sinus,2,"Cranial sinuses: While not true cavities within the brain, these are air-filled spaces that lie within the cranium and could be indirectly associated with a reference to an 'empty space' in the skull region (head)."
Promise or pawn ,pledge,13,Pledged
Adhesive ,glue,1,Gluey substance
Ha-ha or peculiar? ,funny,3,Unexpectedly funny
Orderly ,methodical,5,Methodically structured
Exhales sadly ,sighs,1,Sighs heavily with disappointment
CS Lewis' fictional realm,narnia,1,Narnia: The overarching name for the fictional kingdom where most events take place.
Church's policy ,doctrine,10,Church doctrine
Units of sound intensity ,decibels,7,dB (decibels)
Disease of pigs ,swine fever,1,African Swine Fever
Bird used in falconry ,goshawk,3,Goshawk: A type of hawk commonly used in falconry known for its speed and agility
Small people ,children,18,Small children (early developmental stages where small stature is prominent)
Furrow ,groove,6,"Agricultural furrows: A literal description referring to the grooves made by plows on farmland; figuratively, this could symbolize digging into issues for solutions."
"-- Radcliffe, English long-distance runner ",paula,11,"While she may not be a widely known name globally, within the context of this clue, let's assume she embodies the spirit and accomplishments typical of renowned endurance athletes like Paula Radcliffe:"
