CLUE,ANS,POS,FOUND IN
Abstemious ,sober,2,Sober in alcohol consumption
Open ,unseal,4,Unsealed
Prickly plant with purple flowers ,thistle,2,Purple Thistle
Very beautiful or sensitive,exquisite,2,Exquisitely elegant
Desiring or being short of ,wanting,8,Wanting additional quantities
Twenty-first letter of the Greek alphabet ,phi,10,Phi (Φ)
Not achieving one's aim ,unsuccessful,4,Unsuccessful in reaching objective
Porous fibres for soaking up ,sponge,2,Sponges
Tanned skin ,leather,16,Leathery texture (as a result of overexposure)
Suffocation ,asphyxia,3,Asphyxiated
Words said to a sneezer ,bless you,1,Bless you!
Pester persistently,harass,17,Unabated harasser
Localised death of cells ,gangrene,4,Gangrene (specific type where localized cell death occurs)
Pretending shyness ,coy,13,Coy and modest
Fast-moving stream ,torrent,7,Rushing torrent
Net for fishing at sea ,trawl,2,Trawl net
Prolonged public dispute,controversy,2,Enduring controversy
Gain by work ,earn,4,Earnings
Pig meat ,pork,7,Belly pork
Bell tower ,belfry,10,Belfry structure
Hold affectionately ,embrace,4,Affectionately embrace
Picture ,photo,14,A photograph of a community in an impoverished region with limited food access
Wash ,bathe,4,Bathe in liquid
Unhurried and relaxed,laid-back,10,Laid-back attitude
Wallpaper remover ,scraper,11,Wallpaper scraper or razor blade
Limiting (a supply) ,rationing,13,Resource rationing
Event causing great damage ,catastrophe,9,Catastrophe-inducing situation
Unpleasant coldness ,chill,1,Chilling
Totalitarian Russian leader,stalin,1,Joseph Stalin
Resolve; come down ,settle,1,Settle conflict
