CLUE,ANS,POS,FOUND IN
Ignorant (of) ,unaware,10,Unaware of particular facts or information
Dealer in socks and stockings ,hosier,3,Seller of hosiery
Large wall painting,mural,1,Monumental mural
Ceremony - ritual,rite,7,"Observances ceremony: Periodic rites conducted within various communities, signifying the cyclical nature of life and seasons."
Lend an ear ,listen,1,Listen carefully
Humorist ,comedian,9,Linguistic comedian: A performer adept in using language as a tool for creating laughter and humor.
"Muse, mull over ",consider,5,Consider carefully
Pigment made from clay and iron oxide ,ochre,2,Red ochre
Light brown sugar ,demerara,7,Demerara sugar (similar texture)
Corresponding in size ,proportionate,2,Equally proportionate
Look closely at lord ,peer,1,Noble peer
Remove rind ,peel,1,Peeled fruit
Imitate like tropical bird ,parrot,10,Whispering parrot (softly imitating the sound of tropical birds)
Scottish landowner ,laird,2,Laird: The traditional Scottish term for the owner of a large estate or land.
"Brain operation, once used to treat mental illness",lobotomy,1,Lobotomy: A controversial surgical procedure performed in the mid-20th century that involved severing connections in the brain's prefrontal cortex to alleviate psychiatric symptoms.
Divisions of a boxing match ,rounds,1,"Rounds: The match is typically divided into three or twelve rounds, each lasting for about three minutes in professional matches."
Aimlessly floating ,adrift,5,Adrift in thought
Sleepwalker ,somnambulist,11,Somnambulistic episodes
Stopper - Irish port,cork,2,Corkshire
