CLUE,ANS,POS,FOUND IN
Vast age ,eon,3,"Superannuated (informal, often used humorously or affectionately for someone older than expected)"
24 Down in Nottinghamshire ,newark,9,Market days at Newark Market Place (a historic market town close to the border of Nottinghamshire and Derbyshire)
One thought guilty of a crime,suspect,7,Suspect in question
Narrow road ,lane,3,One-lane passage
Cheap and poorly made ,shoddy,12,Shoddy workmanship
Concern or curiosity ,interest,9,Perplexed interest
Closely compacted ,dense,1,Densely packed
Extra payment ,bonus,1,Bonus money
Peak (of cap); be very full ,brim,3,Stuffed to the brim
Ovine animal-keeper ,shepherd,10,Flurry shepherdess (a term used affectionately to describe a female who takes great pride and dedication to her flock of sheep)
Hold spellbound ,enthral,2,Enthralled
Between red and yellow ,orange,12,Red-orange blend
1979 US film about Vietnam,apocalypse now,6,"Apocalypse Now (inspired by events during the war era but takes place on a fictional river, yet captures its atmosphere)"
Metal joint,weld,2,Welding link
Wash ,bathe,2,Bathed completely
"Verify, examine ",check,10,Examine the reliability and consistency of data sets or measurements by cross-checking with alternative sources or methods
