CLUE,ANS,POS,FOUND IN
Mean - purpose,intend,1,Intended for conveying the concept or definition of something
Instinctive ,intuitive,15,Intuitive understanding
That which is aimed at ,target,1,Targeted objectives
Flax fabric ,linen,1,Linen-like texture
University teacher ,lecturer,3,Scholarly lecturer
Sudden thrust in fencing ,lunge,2,Rapid lunge
Colour; sad ,blue,1,"Blue (feeling down, reflecting sadness)"
Guffaw ,laugh,1,Laughter
Husks of cereal grain,bran,3,Bran shells
Time for relaxing ,leisure,6,Leisurely moment
Dying coals in fire ,embers,1,Smoldering embers
Parisian tower designer ,eiffel,1,"Gustave Eiffel: A renowned French civil engineer and architect, best known for designing the iconic Eiffel Tower in Paris."
"Career, calling ",vocation,1,Vocation: A person's main occupation or profession that demands skill and expertise
Unit of energy ,erg,5,Erg (CGS unit)
