CLUE,ANS,POS
Punctuation mark,full stop,1
Fiend ,demon,2
"Wiped out, deleted ",erased,1
Taut ,tight,1
Capital of the Balearic Islands,palma,1
Reverberate ,echo,2
Troubles ,difficulties,3
Inventors' protections ,patents,1
"Catastrophe, tragedy ",disaster,1
European principality,liechtenstein,2
Jerk of a gun when it's fired ,recoil,2
An official decree from Russia ,ukase,1
Large unit of old Roman army ,legion,1
Happening ,event,1
Pigs' feet,trotters,2
Arthur's capital ,camelot,1
Arms Dan oddly with a type of roof ,mansard,4
Ship's steering apparatus ,rudder,1
Painful heart condition ,angina,1
Film,movie,2
Ambrosia ,nectar,1
Owns up or grants entrance to ,admits,1
