CLUE,ANS,POS
"Reassurance, cheer ",encouragement,3
"Thyme, for example",herb,1
Family,kin,6
Place of worship ,chapel,5
Principal actor in a film ,star,2
Lubricating pump ,grease gun,4
Tedious task ,chore,1
Melancholy ,blue,9
Soon: in an abbreviated manner,shortly,1
Infuriating ,exasperating,2
Cultivated grass,lawn,1
Specialist in diseases of women ,gynaecologist,8
Peak,apex,3
Manner of walking ,gait,1
Distinct and discrete ,separate,3
"Curt, terse ",laconic,5
Specifications by which something may be assessed ,standards,1
Rod used for punishment ,cane,4
A Christmas tree,holly,18
Unit of data ,byte,2
Small whirlpools ,eddies,1
Arrive at ,reach,3
