CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,2
Surpass - overshadow - excel,outdo,1
Lock openers ,keys,1
One serves at table ,waiter,1
Long-winded ,prolix,2
Baby frogs ,tadpoles,1
Tether,leash,5
Level a charge against ,accuse,1
Prickling sensation ,tingle,2
Of regions around the North Pole ,arctic,1
Installer of mains-powered equipment ,electrician,1
Chair of the monarch ,throne,1
Admission ,entry,5
Joint of the body ,shoulder,3
Acclaim ,praise,1
Of little importance ,trivial,1
Diplomatic messenger ,envoy,2
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Immediate ,instant,1
Guided anti-ship missile ,exocet,4
