CLUE,ANS,POS
Baby's bed ,cot,1
Filaments of a spider's web ,gossamer,13
Instrument for viewing at a distance ,telescope,1
Gentle - bland,mild,2
Stop doing something ,desist,2
Sampled ,tasted,2
Steadfast ,immovable,10
Son of a sovereign ,prince,1
Over the moon ,ecstatic,1
Ways out ,exits,1
Highly profitable ,lucrative,1
Not able to be seen ,invisible,1
Yorkshire river ,ure,6
Type of fuel ,diesel,2
Epic poem ,iliad,2
Of Oxford (University) ,oxonian,3
Soak through,permeate,2
Governing body of the Roman Catholic church ,curia,5
