CLUE,ANS,POS,FOUND IN
Transparent optical devices ,lens,1,Clear lens
Trustworthy or candid ,honest,1,Honestly speaking
Strong feeling ,emotion,2,Intensely emotional experience
Wealthy,rich,3,Richly endowed
Twofold ,dual,2,Dual aspect
Graceful,poised,2,Poised and composed
(Musical) work ,opus,5,Lyric-laden opus
Disks as substitute for coins ,tokens,7,Non-monetary tokens
Legendary sailor of Arabian Nights ,sinbad,2,Sinbad the Sailor
Difficulties to be resolved ,problems,1,Complex problems
Of society or its organisation ,social,1,Social structure
