CLUE,ANS,POS
Funfair ,carnival,1
Treeless Arctic region ,tundra,2
Sea-creature resembling tortoise ,turtle,1
Someone living off plunder,freebooter,13
Equipped with weapons ,armed,1
Of the Middle Ages ,medieval,1
Capable to be read ,legible,1
Tap (US) ,faucet,1
Temporary period of quiet ,lull,1
Indian city ,delhi,2
Immature insect ,larva,1
Seafarer ,mariner,2
Less wet,drier,1
He's the one owed the money ,creditor,1
Mad dog disease ,rabies,1
Liable to sulking,moody,3
Evergreen shrub ,oleander,8
Wooster's valet,jeeves,1
Find - remnant of something,trace,3
Skull ,cranium,1
