CLUE,ANS,POS
"Archetype, master copy ",original,1
Top US horse race ,kentucky derby,1
Bony framework ,skeleton,1
Practical joke,prank,2
Footprint ,step,9
Any procedure regularly followed ,routine,4
Wayward - ranter (anag),errant,17
Accustomed to home life ,domesticated,1
An undertaking with little chance of success ,long shot,3
Investigation of component parts ,analysis,1
Windless ,calm,1
City at the confluence of the Blue and White Nile ,khartoum,2
Dispenser of vapour for the nose or lungs ,inhaler,2
Planet ,mars,2
Slippery fish ,eel,1
Southeast Asian country ,thailand,9
"Lifted the lid, say",opened,1
Roman silver coin -- is unread (anag),denarius,2
Complete a boxing match without being knocked out ,go the distance,6
Greek god of love ,eros,1
Northern Ireland city ,omagh,6
Toy bear ,teddy,1
Fireplace ,grate,6
Largest Canary island ,tenerife,1
Wild animals; a soccer team ,wolves,23
