CLUE,ANS,POS
"Missed a step, stumbled ",tripped,2
Corrosive -- cutting ,caustic,2
The study of plants ,botany,1
Having strongly attractive personal power,charismatic,1
The science of light ,optics,2
Percussion instrument ,drum,1
Storey ,floor,2
Toy which child sits on,rocking horse,1
Leg joint ,knee,1
Unit of heat ,therm,6
Flying horse of myth ,pegasus,1
Blunder,gaffe,8
Golf hazard or fuel container ,bunker,1
Distressed ,upset,2
Illegal incentive ,bribe,1
Work of art that imitates the style of a previous work ,pastiche,1
Theatre district in New York ,broadway,1
Like the sound of a plucked string ,twangy,2
Artificial lake,reservoir,2
Infertile,barren,1
Wood - thicket,copse,11
Not ready ,unprepared,1
Set of clothing ,outfit,4
Busy or inhabited ,occupied,9
Groups of singers ,choirs,1
Scheme ,plan,1
