CLUE,ANS,POS
Reject disdainfully ,spurn,3
Place of worship,temple,4
Self-service meal,buffet,1
Class of animal including spiders and scorpions ,arachnid,1
Driven by liquid under pressure ,hydraulic,2
Threadlike strands growing from the skin ,hair,1
Type of fastening - on/off key,toggle,2
Not able to be overcome ,impregnable,8
"Ancient Asian city, now in Jordan ",petra,1
Pulchritude,beauty,1
Took a loan of ,borrowed,1
Natural gift ,talent,2
Treatment centre ,clinic,1
Fairground's pink confection,candy floss,1
Hoodlum ,thug,13
Implicit,tacit,19
Animal entrails ,offal,4
Musical dramas ,operas,1
Utilises ,uses,2
Means of detecting and locating distant objects,radar,1
Judging panel ,jury,1
