CLUE,ANS,POS,FOUND IN
Group of fish ,shoal,3,Shoals
US Department of Defense ,pentagon,3,Pentagon (as the headquarters building symbolizing U.S
Fast-moving stream ,torrent,19,"Torrential tide (if referring to a larger body of water with strong currents, but could also apply to small streams during heavy rain)"
Underground chapel ,crypt,16,Cryptic holy venue
Prolonged public dispute,controversy,1,Long-standing controversy
Gain by work ,earn,2,Earnings
Tiny particles ,atoms,11,Atoms (for extremely small particles)
Pig meat ,pork,2,Porky goods
Hold affectionately ,embrace,8,Embraced warmly
Continent ,asia,1,"Asia: home to the largest population and diverse cultures, languages, and landscapes."
Scrounge ,beg,1,Beg for
Unpleasant coldness ,chill,1,Chilly
Totalitarian Russian leader,stalin,1,Josef Stalin
Resolve; come down ,settle,1,Settle (in the context of an argument or disagreement)
