CLUE,ANS,POS
Fashion designer ,couturier,1
Hate ,loathe,3
Hindu or Sikh teacher ,guru,2
Be of use to - wait on,serve,4
Rough drawing ,sketch,1
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,4
Stone-like marble with layers of colours ,onyx,5
Inland body of water ,lake,1
Continuous dull pain ,ache,1
Style of hat ,panama,3
Zimbabwean capital ,harare,1
Solicit votes ,canvass,14
National song ,anthem,1
Gifts ,presents,1
Indicate ,signal,6
Line of people ,queue,1
Column ,pillar,2
Followed orders ,obeyed,2
Strip ,undress,2
Dawn ,sunrise,1
Climbing plant ,ivy,5
Ring ,circle,1
