CLUE,ANS,POS,FOUND IN
Punctuation mark,full stop,1,Full stop (.)
Football official (colloq.) ,ref,1,Referee
Taut ,tight,1,Stretched tightly
Reverberate ,echo,2,Echoing sound
"Asian country, capital and mega-port ",singapore,2,Financial District: Singapore is home to numerous international banks and multinational corporations housed in its impressive skyline-lined central business district.
Inventors' protections ,patents,1,"Patents: Legal documents that grant inventors exclusive rights to their unique creations for a specific period, preventing others from making, using, selling, or importing the invention without permission."
Speed up ,quicken,4,Quickened pace
Lacking forcefulness ,pathetic,13,Apathetic
Large unit of old Roman army ,legion,1,"The term ""legion"" originates from Latin roots ""legere,"" meaning to gather or select, and ""onis,"" indicating an army or force"
Fruit of a rose ,hip,3,Rosehip (the fruit part of the plant)
Happening ,event,6,Eventful
Pigs' feet,trotters,1,Porky's trotters
Arthur's capital ,camelot,3,Camelot (The legendary castle and court associated with King Arthur)
Arms Dan oddly with a type of roof ,mansard,13,Mansard roofs (the steeply sloping backside of a mansard could be amusingly imagined as an extended arm or hand holding the house together)
Soft feathers ,down,1,Downy plumage
Painful heart condition ,angina,1,Angina pectoris
Film,movie,3,Movie buff
Ambrosia ,nectar,9,Nectar-like treat
