CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,1
Surpass - overshadow - excel,outdo,2
Lock openers ,keys,1
Small particular part,detail,1
One serves at table ,waiter,1
The art of growing ornamental dwarfed plants ,bonsai,1
Baby frogs ,tadpoles,1
Of figures ,numerical,1
Of regions around the North Pole ,arctic,1
Shouting ,yelling,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Admission ,entry,1
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,2
Diplomatic messenger ,envoy,1
Graduates of a college ,alumni,1
Immediate ,instant,1
