CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,2
Very light gas ,helium,1
Rutland town ,oakham,1
Parasites ,leeches,4
Cab ,taxi,1
Give to a good cause ,donate,1
Conference participant ,attendee,1
Dot-dash signalling ,morse code,1
Small ingenious device ,gadget,1
Constantly changing ,dynamic,11
Country and porcelain ,china,1
Unsightly ,ugly,2
Material worn knotted round throat,necktie,2
Cricket fielding position,mid-off,5
Kingdom,monarchy,1
The Garden of Eden ,paradise,1
Family relative ,nephew,9
Oneness,unity,1
