CLUE,ANS,POS
Cover for a gramophone record ,sleeve,1
Style popular in the 1920s and '30s ,art deco,2
Vertical parts of stairs ,risers,3
Disastrous ,catastrophic,1
Ovum ,egg,1
Channel north of Isle of Wight ,solent,1
Five-cent coin (US) ,nickel,3
Delicate ornamental metalwork,filigree,2
Actor with non-speaking role ,extra,1
Tempting ,enticing,8
Small stone ,pebble,1
Science of speech sounds,phonetics,1
American region of religious fundamentalism ,bible belt,1
Animal with a sting in its tail ,scorpion,1
Balkan country,macedonia,6
Very strong wind ,gale,1
Clarified butter used in Indian cooking ,ghee,1
Equipment ,kit,9
State in which blood-flow is stopped ,stasis,4
Boy ,lad,6
Gem weight unit,carat,1
