CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Of the brain ,cerebral,2
Head of corn,ear,2
Painter and wallpaperer ,decorator,1
Teasing unpleasantly ,taunting,11
"American state, capital Des Moines ",iowa,1
Lubricant ,oil,2
Group of bushes ,thicket,3
Land covered with trees,forest,1
Unit of power ,watt,1
Military land force ,army,2
Inexpensive accommodation as for back-packers ,hostel,1
Not temporary ,permanent,1
Flummoxed ,nonplussed,8
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
