CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
Deliberately avoid ,shun,16
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Return to earlier state ,revert,2
West African country ,mali,13
Major Asian river ,indus,5
Demand firmly ,insist,10
Branch of mathematics ,algebra,2
Speaker ,orator,3
Devilment or roguishness ,mischief,2
"Adversary, antagonist ",opponent,3
Throb ,ache,3
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,1
Save ,rescue,13
One receiving medical care ,patient,1
Loud cry of a bull ,bellow,2
"Handle, run ",manage,13
Discomfort due to changing time zones when flying,jet lag,1
