CLUE,ANS,POS
Small flat sweet cake ,biscuit,8
Edible bulb ,onion,2
Baldness,alopecia,1
"Natural, inborn ",innate,1
Dwell ,reside,1
Growing stronger ,thriving,1
Glass or plastic vessel ,bottle,1
Plant from a corm,crocus,4
NW US state ,montana,4
Soup spoon ,ladle,2
Speak contemptuously or drink informally ,scoff,11
German playwright ,brecht,1
Songbird ,lark,19
Small pointed projectile ,dart,2
Broken pieces ,fragments,3
"Unite, merge ",combine,1
Numerous small songbirds ,finches,2
Slight advantage,edge,1
Enlisted in the armed forces,signed up,2
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,3
"Praised, lauded ",extolled,7
