CLUE,ANS,POS
Ignorant (of) ,unaware,1
Large wall painting,mural,1
Tragic prince of Elsinore ,hamlet,1
Made smaller ,reduced,2
Male singing voice ,baritone,2
Annulled ,repealed,10
Pigment made from clay and iron oxide ,ochre,1
Light brown sugar ,demerara,3
"Surrounding, on all sides - light or temperature ",ambient,1
"Incidents, occasions ",events,1
Remove rind ,peel,1
Vanquished ,beaten,10
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
Aimlessly floating ,adrift,9
Broadcast again ,rerun,12
Sleepwalker ,somnambulist,1
