CLUE,ANS,POS
"Archetype, master copy ",original,1
Bony framework ,skeleton,1
Practical joke,prank,1
Footprint ,step,10
Any procedure regularly followed ,routine,1
Accustomed to home life ,domesticated,7
Ooze slowly out ,seep,2
Windless ,calm,2
Dispenser of vapour for the nose or lungs ,inhaler,1
Planet ,mars,2
Slippery fish ,eel,1
Southeast Asian country ,thailand,9
"Lifted the lid, say",opened,1
Attacked,assailed,13
Fireplace ,grate,7
Set of computer instructions ,program,1
Wild animals; a soccer team ,wolves,1
