CLUE,ANS,POS,FOUND IN
Hallucinatory state of wild excitement,delirium,5,Excited delirium
From the time that ,since,2,Age: The length of time someone has lived or an object's duration since creation.
Ignites or illuminates ,lights,18,Fireworks (items that produce colorful lights through combustion)
"Make allusion, direct attention with words ",refer,1,Allude - subtly reference or hint at something without directly mentioning it.
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,"Song of Songs (Canticles) - Although linked with Solomon's wisdom in tradition, it doesn’t directly state authorship by him."
Priest's assistant,server,15,Altar server
Zodiacal bull ,taurus,1,"Taurus - The zodiac sign represented by a bull, and is associated with the constellation of the same name."
House of concubines ,harem,6,Royal harem quarters
Scientist; type of shop ,chemist,1,"Chemist - A scientist who specializes in chemistry, as well as a place where chemical products are sold."
Weighing instrument ,scales,9,Scales and Weighing Machines
Lookalike ,double,1,"Doublet (in fashion, similar two-piece clothing)"
Voice between contralto and soprano ,mezzo,1,Mezzo-Soprano - A female voice type with range typically below that of a soprano but above a contralto.
Engrave ,etch,2,Etching
In due course,later,5,Sooner or later
High mountain pass ,col,15,Col (a low point along the crest line of a ridge where two slopes meet)
Devout,pious,2,Pious - having deep religious devotion or reverence; virtuous.
Marking with small hollows ,pitting,9,Pitting - Creating small depressions on a surface; similar to grooving but usually referring to naturally occurring defects.
Blackberry plant ,bramble,2,Brambles
Bear in story book ,winnie-the-pooh,16,"Winnie-the-Pooh - The titular character from ""Winnie-the-Pooh"" stories by A.A"
"... vera, a soothing plant ",aloe,1,Aloe vera - Known for its skin-healing and soothing properties.
Hairy,hirsute,4,Hirsute (having a lot of hair)
Against ,anti,17,Anti-establishment
Root used as a coffee substitute ,chicory,6,Chicory (Root used to create a brew similar in taste to coffee)
