CLUE,ANS,POS,FOUND IN
Garish ,loud,18,"Loud, flashy, or gaudy appearance (especially in fashion)"
Not often come across ,scarce,11,Scarce resource
Cultivate ,nurture,1,"Nurture: To care for and encourage the growth or development of something, such as plants in a garden."
Loud harsh cry as of parrot or chicken ,squawk,4,Frantic squawk
Secret political clique ,cabal,6,Influential cabal
Sidewalk ,pavement,4,Urban pavement designed for foot traffic
Prize ,trophy,6,Trophy or medal
Accumulate ,hoard,5,Hoarding items
Useful thing,asset,9,Useful asset
Not favoured by chance ,unlucky,18,Unlucky situation
Capital of Sweden ,stockholm,1,"Nestled on the coast of Lake Mälaren, Stockholm's central location between two major bodies of water has contributed to its growth as an important trade hub since the 13th century."
Later on ,after,4,Afterwards
Place or set apart ,isolate,6,Isolated spot
Aubergine ,eggplant,1,Eggplant-like purple hue
Sufficiently ,adequately,19,Adequately supplied
Stone worker ,mason,2,Stonemason
"Eg, arras, Gobelin ",tapestry,1,"Tapestry: A decorative textile art form featuring interwoven threads with a variety of colors and patterns; ""aras"" is the French term for tapestry."
