CLUE,ANS,POS
Large waterbird ,goose,5
Culinary herb ,thyme,2
Dawn to dusk ,daytime,4
Cymru ,wales,1
Underside,bottom,3
Smoke-stack ,funnel,4
Mongrel - cross,hybrid,1
Guard ,sentry,14
Possibly,maybe,1
Painful heart condition ,angina,1
European river ,danube,2
Articulate ,eloquent,20
Unchanging in pitch ,monotone,1
Long spell of hot weather ,heat wave,1
Iran's capital ,tehran,1
"Of better quality, like American lake ",superior,19
Exclamation of misfortune ,alas,1
Temporarily inactive ,dormant,1
Lived ,existed,1
Additional insert,inset,18
Blacksmith's block,anvil,1
Take out ,extract,1
