CLUE,ANS,POS,FOUND IN
Bring a baby off mother's milk ,wean,1,Weaning
Hang around ,loiter,1,Loitering
Mischievous fairies ,elves,7,Cheeky elves
Religious man ,monk,15,Monk (if applicable to the individual's lifestyle)
Breaking waves ,surf,1,Surfable swell
Epic - legend ,saga,4,Majestic saga
"Functional, handy ",useful,19,Adaptable and useful tool
Leading article ,editorial,3,Editorial piece
Adhesive - muggy,sticky,1,Sticky in humidity
Part of a billiard table,pocket,15,Home pocket
Nearer ,closer,1,Closer together
