CLUE,ANS,POS,FOUND IN
Fewer ,less,11,Lesser (comparative form)
Film ,movie,2,Movie-related
Wryly satirical ,ironic,1,Ironically content
Sorcery -- conjuring ,magic,2,Magic spell
Golf ball support ,tee,2,Tee box
Take over plane by force in flight ,hijack,1,Hijacking
Discover ,learn,8,Learn about
Flinch ,wince,27,Wince at a sudden pain
Native and language giving name to a sea ,carib,11,"Caribbean Sea - derived from the indigenous Taíno people's term for the region, ""cairibo,"" which means sea canoe in their language."
Polite addition to a request ,please,3,"If it's not too much trouble, could you please...?"
Endured ,lasted,14,Lasted through challenges
A feeling of righteous anger,outrage,6,Outraged
Born of closely related people ,inbred,9,Inbred descendants
