CLUE,ANS,POS,FOUND IN
"Concluding, final ",terminal,16,Terminal remark
Great poet of ``Paradise Lost'' ,milton,1,John Milton
Get thinner towards the end ,taper,3,Tapered figure
Raincoat ,mac,7,Mackintosh
Projecting land mass ,mountain,16,Mountain Range (forming large areas due to convergent boundaries)
Talk incessantly ,chatter,1,Chatterbox
Imperial land measurement ,acre,1,Acres
Mishap ,accident,1,Accidental incident
Man or beast ,animal,16,"Barbaric (often used pejoratively to describe humans in a primitive state, but also applicable metaphorically to animals)"
Drink or meal? ,tea,9,Tea cup
Of spring ,vernal,4,Vernal season
