CLUE,ANS,POS
"Spider, say ",arachnid,1
The Prairie State ,illinois,1
Ruling Soviet committee ,politburo,1
Vessel used in rescue ,lifeboat,1
Film preview ,trailer,1
"Merciful, tolerant ",lenient,4
Nepalese soldier ,gurkha,1
Male relation ,uncle,3
Territory enclosed within another one ,enclave,1
Happening now ,current,1
Theatrical comedy ,farce,1
Source of light and power,electricity,10
Puts one's clothes on ,gets dressed,10
Cooked ,done,1
Carrion-eating mammal,hyena,2
Capricious,erratic,2
"Powerful, strong ",mighty,2
Monkey-like creature of Madagascar,lemur,1
Burst forth ,erupt,1
One making deal ,negotiator,1
Young felines ,kittens,1
Chief magistrate in Venice or Genoa ,doge,1
Inflammatory skin condition ,eczema,1
Enclosing boundary ,perimeter,1
"Pen-name of Hector Hugh Munro, d. 1916",saki,1
Written communication ,letter,4
Relating to a famous English scientist ,newtonian,3
"Blunt, frank ",candid,8
Shakespeare tragedy ,king lear,4
Trafalgar victor ,nelson,1
"Mightier, stouter ",stronger,3
