CLUE,ANS,POS
Powerful pre-1871 state of central Europe ,prussia,2
Unmarried state entered in to by some clergy ,celibacy,1
Reptile with two pairs of legs ,lizard,1
The United States ,america,1
Over the .... - past life's prime ,hill,1
Boulevard,avenue,4
Aubergine ,eggplant,1
Informal restaurant,cafe,4
Scand. cured salmon ,gravlax,2
Hurry ,haste,2
Terribly sad and distressing ,tragic,3
Long pointed weapons ,spears,2
"Objectives, aims ",purposes,4
Mary Shelley's monster ,frankenstein,1
Minor argument,spat,6
