CLUE,ANS,POS
Answer ,reply,2
Heretofore ,hitherto,17
Illegal state in football ,offside,1
Difficulties to be resolved,problems,2
Wait in line,queue,1
Wealth ,riches,3
Thespian ,actor,1
Orange vegetable ,carrot,1
Stage play ,drama,5
Extreme fear ,terror,3
Drowsy ,sleepy,10
Valuable ,precious,1
Lethargic ,languid,13
Speak out against ,denounce,3
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,1
Witch's cat is well acquainted ,familiar,1
Oriental ,eastern,2
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,1
Noise of an explosion ,bang,2
Tested or scrutinised ,examined,1
Map-line showing places with equal air pressure ,isobar,1
Pampas cowboy ,gaucho,1
Lusterless or uninteresting ,dull,1
Altruistic,selfless,5
Driving force ,impetus,13
Land once belonging to a nobleman,manor,4
A fight or contest ,combat,4
Earnest request ,plea,2
Story ,narrative,1
Fearful expectation ,dread,3
