CLUE,ANS,OUTPUT
Annoy; pointer ,needle,"['Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen', 'Omen']"
Former West German capital ,bonn,"['Reservoir', 'Tank', 'Pot', 'Vessel', 'Container', 'Receptacle', 'Storage', 'Container', 'Trunk', 'Barrel', 'Potty', 'Basin', 'Vessel', 'Receptacle', 'Reservoir', 'Tank', 'Pot', 'Container', 'Storage', 'Trunk']"
Skin - bombard - hurry! ,pelt,"['Physical covering of the body.', 'Covering or protecting something.', 'Covering something up to hide it.', 'Covering a wound or injury.', 'Covering a part of a body to protect it.', 'Covering something to make it appear larger or more significant.', 'Covering or concealing something to prevent it from being seen.', 'Covering or concealing something to prevent it from being used.', 'Covering a part of an object or person to protect it.', 'Covering something to make it easier to carry or handle.', 'Covering something with a material to change its appearance.', 'Covering something to make it more durable or long-lasting.', 'Covering a part of an animal to prevent it from escaping.', 'Covering a surface to protect it from scratches or stains.', 'Covering or concealing a part of a machine to prevent it from malfunctioning.', 'Covering a wound to prevent infection.', 'Covering a part of a computer to protect it from damage.', 'Covering a part of a plant to protect it from insects or diseases.', ""Covering a part of a person's face to protect it from the sun."", 'Covering a part of an animal to prevent it from being eaten.']"
South Pacific member of the Commonwealth ,fiji,"['Oceania', 'Island nation', 'Coral reef', 'Barrier reef', 'Archipelago', 'Atoll', 'Coral atoll', 'Reef system', 'Island chain', 'Coral belt', 'Coral province', 'Coral triangle', 'Coral canyon', 'Coral cave', 'Coral reef system', 'Coral graveyard', 'Coral garden', 'Coral sanctuary', 'Coral lagoon', 'Coral spring']"
Mean - purpose,intend,"['Hunger', 'Despair', 'Thirst', 'Distress', 'Acrid', 'Despair', 'Despair', 'Hunger', 'Deprivation', 'Apathy', 'Thirst', 'Distress', 'Hunger', 'Despair', 'Acrid', 'Hunger', 'Thirst', 'Hunger', 'Deprivation', 'Despair']"
Subcontinent ,india,"['Land', 'Continent', 'Region', 'Place', 'Territory', 'Locality', 'Area', 'Region', 'Domain', 'Territory', 'Locale', 'Subregion', 'Locality', 'Neighbourhood', 'District', 'Area', 'Region', 'Locality', 'Territory', 'Continent']"
Small in length ,short,"['Insufficient', 'Margin', 'Pantry', 'Shelf', 'Room', 'Pantry', 'Pantry', 'Shelf', 'Storage', 'Room', 'Space', 'Corner', 'Shelf', 'Storage', 'Pantry', 'Closet', 'Locker', 'Niche', 'Drawer', 'Chamber']"
"In this, you have a positive bank balance ",credit,[]
To alternate sequences when editing film ,crosscut,"['Starving', 'Hunger', 'Thirst', 'Dehydration', 'Aridity', 'Drought', 'Lack of nutrition', 'Nutritional deficiency', 'Starvation', 'Hunger pangs', 'Empty stomach', 'Empty pantry', 'Hunger pangs', 'Hunger-related illnesses', 'Nutritional imbalance', 'Food deprivation', 'Nutritional deficiency', 'Hunger-related diseases', 'Hunger-related issues', 'Nutritional inadequacy']"
Impractically idealistic,quixotic,"['Starvation', 'Hunger', 'Thirst', 'Aridity', 'Drought', 'Dehydration', 'Thirsty', 'Empty stomach', 'Empty pantry', 'Empty vessel', 'Thirsty mouth', 'Empty bed', 'Empty room', 'Empty box', 'Empty field', 'Empty room', 'Empty bag', 'Empty container', 'Empty box', 'Empty heart']"
Supplicated,prayed,"['Hunger', 'Thirst', 'Hunger pangs', 'Empty stomach', 'Empty pantry', 'Hunger pangs', 'Thirsty', 'Hunger-stricken', 'Hungry eyes', 'Hungry children', 'Hunger-related ailments', 'Hunger-related diseases', 'Hunger-related symptoms', 'Hunger-related medications', 'Hunger-related treatments', 'Hunger-related conditions', 'Hunger-related problems', 'Hunger-related solutions', 'Hunger-related experiences', 'Hunger-related consequences']"
