CLUE,ANS,POS,FOUND IN
Tiredness,fatigue,2,Fatigued
Stated firmly ,asserted,6,Convincingly asserted
Requirements ,needs,7,Basic needs
Products of creativity ,art,1,Artwork
Mid-day ,noon,1,Afternoon
Exciting sensations ,thrills,10,Throwback to childhood thrills
Lustre ,sheen,11,Sheen (surface quality)
Cropped up ,arose,6,Promptly arose
Period of time ,month,8,Months
"Liszt or Ravel, say ",composer,2,Sparse melodic phrasing (could be associated with both composers but fits the context well for those who may not appreciate a full meal)
Gravelly courage ,grit,1,Gritty bravery
Bet -- Procter's partner ,gamble,11,Procter & Gamble (if referring to the company)
Curly-leaved endive ,fris,4,"Curly endive or ""frisée"""
