CLUE,ANS,POS
"Clothing, apparel",attire,2
Agra tourist attraction ,taj mahal,1
Winged god of love ,eros,2
Pay a quick informal visit,pop in,3
Self-satisfied ,smug,2
Widespread killing ,massacre,1
Arrow maker ,fletcher,1
They're smaller than towns ,villages,1
Automatic machine ,robot,1
Took umbrage ,resented,5
Book series by John Galsworthy ,the forsyte saga,1
Pre-Aztec Mexicans ,toltecs,2
Inuit abode,igloo,1
Shoves ,pushes,1
Home loan ,mortgage,1
Bright and warm ,sunny,2
Aviators ,pilots,1
Warning of danger ,alert,1
River flowing through Russia and Kazakhstan to the Caspian,ural,2
Pleasure seeker ,hedonist,1
Parliament's bell ,big ben,1
