CLUE,ANS,POS
Pungent red salad root ,radish,18
So long,adieu,3
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
Contort ,twist,1
Serviette ,napkin,1
Annuls an act ,repeals,1
Yellow fruit ,banana,1
Root vegetable ,parsnip,5
Large sailing ship ,galleon,18
Hangman's loop ,noose,1
Of the moon ,lunar,1
Rotary energy converter,turbine,1
Continuous,unbroken,7
Wanderer ,nomad,4
Smooth little stone ,pebble,11
Older or higher in standing ,senior,1
Very bright red ,scarlet,2
Motif of intertwined initials ,monogram,1
Raw ,uncooked,1
Thwarted ,frustrated,2
