CLUE,ANS,POS,FOUND IN
Beautiful insect and swimming stroke ,butterfly,4,Delicate water butterfly
In a tidy manner ,neatly,1,Organized neatly
Cultivated plot of ground ,garden,17,Gardenable patch
Irish county - Lincolnshire market town,louth,16,Market Town: Louth
Particular feature ,aspect,2,Notable aspect or quality
Head of US company - tried pens (anag) ,president,2,President & Co-founder
"Go regularly to, church perhaps ",attend,3,Devout attender
"Put down, degrade (6). ",demean,4,Demeaning remarks
Decay in teeth ,caries,2,Dental caries
Outline drawing ,sketch,4,"Sketch initial ideas: Develop preliminary sketches that capture the overall composition and layout of your drawing, focusing on conveying essential information without committing to specific details at this stage."
Drink ,beverage,4,Thirst-satisfying beverage
End of day ,sunset,12,Sunset (metaphorically representing end of activities)
