CLUE,ANS,POS
Intoxicating liquour ,alcohol,1
Loss of memory ,amnesia,1
Conscious (of),aware,1
Metal holding a gem ,setting,1
Construct ,erect,16
Relating to cookery ,culinary,1
Receive ,accept,1
Author ,writer,1
Item received through a will ,inheritance,1
Wheel rod ,axle,1
Line ,queue,2
Bird of prey ,hawk,3
Clean and orderly ,neat,5
Pronoun ,she,4
Hopelessness ,despair,1
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,4
Pennant ,banner,2
Gulliver's first name ,lemuel,1
Medical care ,treatment,9
Winner ,champion,1
Storage space for fodder,silo,2
Man's servant ,valet,9
Underground room ,cellar,3
Incisive ,penetrating,5
Garden of fruit trees,orchard,1
