CLUE,ANS,POS
Cowboy film ,western,1
Giver ,donor,3
City on the Tigris,mosul,2
Male bird ,cock,2
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
Last or final in a process ,ultimate,1
Fermented honey drink ,mead,1
It is better than cure,prevention,1
Universal remedy ,panacea,1
Hebridean island ,islay,3
A place of safety or sanctuary,oasis,9
Route ,road,1
One qualified to check accounts,auditor,2
Shape of a spring ,spiral,11
Two squared ,four,1
Way of thinking ,attitude,6
"Concurred, assented ",agreed,1
Large boiling pot,cauldron,1
Margin,edge,2
"Negligent, unconcerned",careless,1
Heraldic beast ,unicorn,4
