CLUE,ANS,POS,FOUND IN
Old sailors' dance,hornpipe,6,Sailor's hornpipe
"Amount, aggregate ",sum,1,Total sum
Mischievous fairy ,pixie,7,Cunning pixie
Expressive movements ,gestures,6,Exaggerated gestures
A bonus ,plus,3,Surplus benefit
Great Greek author of the Odyssey ,homer,1,"While Homer's true identity remains shrouded in mystery, his works continue to captivate audiences with their profound explorations of heroism, humanity, and the complexities of life's journey."
Leafy dishes ,salads,18,Arugula and radicchio salads
Intoxicating drink ,alcohol,1,Alcoholic beverage
One from Salonika ,greek,5,Hellenistic (referring to the spread of Greek influence in ancient times including Salonika)
Probity ,righteousness,9,"Righteousness: Denoting an alignment with moral truths or principles of justice, which are central to the concept of probity."
In full view,openly,2,Openly apparent
Prison accommodation,cell,6,Imprisonment cell
Make compulsory ,mandate,16,Mandated tasks or actions
Of the stars,astral,13,Astral sources of light
